STATE,VEH_NO,PER_NO,N_MOT_NO,AGE,SEX,PER_TYP,SEAT_POS,REST_USE,AIR_BAG,EJECTION,EJ_PATH,EXTRICAT,LOCATION,DRINKING,ALC_DET,ATST_TYP,ALC_RES,ALC_STATUS,DRUGS,DSTATUS,DRUG_DET,DRUGTST1,DRUGRES1,DRUGTST2,DRUGRES2,DRUGTST3,DRUGRES3,INJ_SEV,HOSPITAL,DEATH_MO,DEATH_DA,DEATH_HR,DEATH_MN,LAG_HRS,LAG_MINS,RACE,HISPANIC,P_CF1,P_CF2,P_CF3,WORK_INJ,DOA,ST_CASE,DEATH_YR,DEATH_TM,CERT_NO,MAKE,BODY_TYP,ROLLOVER,TOW_VEH,SPEC_USE,EMER_USE,IMPACT1,IMPACT2,IMPACTS,FIRE_EXP,MAK_MOD,MOD_YEAR,VINA_MOD,SER_TR,VIN_BT,WHLBS_SH,WHLBS_LG,MCYCL_DS,VIN_WGT,WGTCD_TR,COUNTY,MONTH,DAY,HOUR,MINUTE,ROAD_FNC,HARM_EV,MAN_COLL,SCH_BUS,VE_FORMS
21,1,4,0,88,2,2,13,3,20,0,0,0,0,8,9,0,96,0,8,0,8,0,0,0,0,0,0,0,0,88,88,88,88,999,99,0,0,0,0,0,8,0,210137,8888,8888,************,20,31,0,1,0,0,4,4,1,0,20481,2007,2KH,SIL,CW,1530,1670,,,2,235,3,27,19,33,1,36,0,0,1
21,1,5,0,60,2,2,54,0,0,0,0,0,0,8,9,0,96,0,8,0,8,0,0,0,0,0,0,4,0,3,27,20,5,0,32,1,7,0,0,0,0,7,210137,2009,2005,************,20,31,0,1,0,0,4,4,1,0,20481,2007,2KH,SIL,CW,1530,1670,,,2,235,3,27,19,33,1,36,0,0,1
21,1,1,0,33,2,1,11,3,20,0,0,1,0,0,5,3,16,2,8,2,8,3,402,3,695,0,0,4,0,3,28,1,18,0,10,2,7,0,0,0,0,7,210138,2009,118,************,63,4,0,0,0,0,3,3,1,0,63034,2007,OLE,***,4D,1071,0,,3142,,111,3,28,1,8,16,12,5,0,2
21,2,1,0,19,1,1,11,3,20,0,0,0,0,0,2,10,0,2,8,0,8,0,0,0,0,0,0,0,0,88,88,88,88,999,99,0,0,0,0,0,8,0,210138,8888,8888,************,20,4,0,0,0,0,12,12,2,0,20002,2004,ISC,***,4D,1105,0,,3466,,111,3,28,1,8,16,12,5,0,2
21,1,1,0,41,1,1,11,0,1,0,0,0,0,1,8,1,22,2,8,2,8,2,1,0,0,0,0,2,1,88,88,88,88,999,99,0,0,0,0,0,8,0,210139,8888,8888,************,12,20,0,0,0,0,3,3,2,0,12442,1999,WSE,WIN,ES,1207,0,,,1,199,3,28,22,28,2,12,5,0,2
21,1,2,0,43,2,2,13,0,1,2,2,0,0,8,9,3,31,2,8,2,8,3,1,0,0,0,0,4,1,3,28,23,30,1,2,1,7,0,0,0,0,0,210139,2009,2330,************,12,20,0,0,0,0,3,3,2,0,12442,1999,WSE,WIN,ES,1207,0,,,1,199,3,28,22,28,2,12,5,0,2
21,2,1,0,43,1,1,11,3,1,0,0,0,0,0,5,1,0,2,8,2,8,3,1,0,0,0,0,0,0,88,88,88,88,999,99,0,0,0,0,0,8,0,210139,8888,8888,************,12,30,0,0,0,0,12,12,1,0,12473,2001,EPR,***,UT,1259,0,,4332,,199,3,28,22,28,2,12,5,0,2
21,2,2,0,44,2,2,13,3,1,0,0,0,0,8,9,0,96,0,8,0,8,0,0,0,0,0,0,2,1,88,88,88,88,999,99,0,0,0,0,0,8,0,210139,8888,8888,************,12,30,0,0,0,0,12,12,1,0,12473,2001,EPR,***,UT,1259,0,,4332,,199,3,28,22,28,2,12,5,0,2
21,2,3,0,11,2,2,23,3,0,0,0,0,0,8,9,0,96,0,8,1,8,0,0,0,0,0,0,2,1,88,88,88,88,999,99,0,0,0,0,0,8,0,210139,8888,8888,************,12,30,0,0,0,0,12,12,1,0,12473,2001,EPR,***,UT,1259,0,,4332,,199,3,28,22,28,2,12,5,0,2
21,2,4,0,17,2,2,21,3,0,0,0,0,0,8,9,0,96,0,8,0,8,0,0,0,0,0,0,2,1,88,88,88,88,999,99,0,0,0,0,0,8,0,210139,8888,8888,************,12,30,0,0,0,0,12,12,1,0,12473,2001,EPR,***,UT,1259,0,,4332,,199,3,28,22,28,2,12,5,0,2
21,1,1,0,49,1,1,11,3,20,0,0,0,0,0,8,1,0,2,8,2,8,2,188,3,189,1,321,4,0,3,29,4,34,0,49,1,7,0,0,0,0,7,210140,2009,434,************,12,2,0,0,0,0,12,12,1,0,12004,1990,THU,***,2D,1130,0,,3581,,77,3,29,3,45,1,13,2,0,4
21,2,1,0,31,1,1,11,3,1,0,0,0,0,1,8,0,96,0,8,0,8,0,0,0,0,0,0,3,1,88,88,88,88,999,99,0,0,0,0,0,8,0,210140,8888,8888,************,6,4,0,0,0,0,12,12,2,0,6051,2006,3TR,***,4D,1200,0,,3651,,77,3,29,3,45,1,13,2,0,4
21,2,2,0,46,2,2,13,3,1,0,0,0,0,8,9,0,96,0,8,0,8,0,0,0,0,0,0,0,0,88,88,88,88,999,99,0,0,0,0,0,8,0,210140,8888,8888,************,6,4,0,0,0,0,12,12,2,0,6051,2006,3TR,***,4D,1200,0,,3651,,77,3,29,3,45,1,13,2,0,4
21,2,3,0,26,2,2,21,3,0,0,0,0,0,8,9,0,96,0,8,0,8,0,0,0,0,0,0,0,0,88,88,88,88,999,99,0,0,0,0,0,8,0,210140,8888,8888,************,6,4,0,0,0,0,12,12,2,0,6051,2006,3TR,***,4D,1200,0,,3651,,77,3,29,3,45,1,13,2,0,4
21,2,4,0,24,1,2,23,3,0,0,0,0,0,8,9,0,96,0,8,0,8,0,0,0,0,0,0,0,0,88,88,88,88,999,99,0,0,0,0,0,8,0,210140,8888,8888,************,6,4,0,0,0,0,12,12,2,0,6051,2006,3TR,***,4D,1200,0,,3651,,77,3,29,3,45,1,13,2,0,4
21,3,1,0,50,1,1,11,3,0,0,0,0,0,0,5,0,96,0,8,0,8,0,0,0,0,0,0,0,0,88,88,88,88,999,99,0,0,0,0,0,8,0,210140,8888,8888,************,82,66,0,1,0,0,12,12,2,0,82881,2001,FLD,CON,DS,0,0,,,8,77,3,29,3,45,1,13,2,0,4
21,3,2,0,46,2,2,50,0,0,0,0,0,0,8,9,0,96,0,8,0,8,0,0,0,0,0,0,0,0,88,88,88,88,999,99,0,0,0,0,0,8,0,210140,8888,8888,************,82,66,0,1,0,0,12,12,2,0,82881,2001,FLD,CON,DS,0,0,,,8,77,3,29,3,45,1,13,2,0,4
21,4,1,0,37,2,1,11,3,20,0,0,0,0,0,5,0,96,0,8,0,8,0,0,0,0,0,0,0,0,88,88,88,88,999,99,0,0,0,0,0,8,0,210140,8888,8888,************,2,14,0,0,0,0,9,9,2,0,2404,1999,LRO,GCK,4W,1059,0,,,1,77,3,29,3,45,1,13,2,0,4
21,4,2,0,37,1,2,13,3,20,0,0,0,0,8,9,0,96,0,8,0,8,0,0,0,0,0,0,0,0,88,88,88,88,999,99,0,0,0,0,0,8,0,210140,8888,8888,************,2,14,0,0,0,0,9,9,2,0,2404,1999,LRO,GCK,4W,1059,0,,,1,77,3,29,3,45,1,13,2,0,4
21,1,1,0,25,1,1,11,0,28,0,0,0,0,0,8,1,0,2,8,2,8,1,1,0,0,0,0,4,0,3,30,6,14,0,0,1,7,0,0,0,0,7,210141,2009,614,************,49,4,0,0,0,0,12,12,1,0,49040,1994,CLE,***,4D,1031,0,,3086,,141,3,30,6,14,4,12,2,0,2
21,2,1,0,28,1,1,11,0,1,0,0,0,0,0,5,0,96,0,8,0,8,0,0,0,0,0,0,2,1,88,88,88,88,999,99,0,0,0,0,0,8,0,210141,8888,8888,************,7,4,0,0,0,0,12,12,2,1,7043,1998,STR,***,4D,1080,0,,2837,,141,3,30,6,14,4,12,2,0,2
21,2,2,0,29,1,2,13,0,1,0,0,0,0,8,9,1,0,2,8,2,8,1,151,3,155,2,157,4,0,3,30,6,14,0,0,1,7,0,0,0,0,7,210141,2009,614,************,7,4,0,0,0,0,12,12,2,1,7043,1998,STR,***,4D,1080,0,,2837,,141,3,30,6,14,4,12,2,0,2
21,1,1,0,28,1,1,11,3,20,0,0,0,0,0,5,1,0,2,8,2,8,2,155,2,157,3,300,4,0,3,29,19,35,0,9,1,7,0,0,0,0,7,210142,2009,1935,************,22,4,0,0,0,0,3,13,1,0,22020,2000,GAS,***,4D,1070,0,,3116,,107,3,29,19,26,6,42,0,0,1
21,1,1,0,82,1,1,11,3,1,0,0,0,0,0,8,1,0,2,8,2,8,3,189,2,188,0,0,4,0,3,31,16,16,0,0,1,7,0,0,0,0,7,210143,2009,1616,************,22,4,1,0,0,0,12,11,1,0,22018,2003,GFS,***,4D,1105,0,,3384,,95,3,31,16,16,6,36,0,0,1
21,1,1,0,81,1,1,11,3,1,0,0,0,0,0,5,0,96,0,8,0,8,0,0,0,0,0,0,4,1,4,4,13,0,214,23,1,7,0,0,0,0,0,210144,2009,1300,************,13,4,0,0,0,0,12,12,1,0,13001,2001,CAR,***,4D,1177,0,,4128,,35,3,26,14,37,2,42,0,0,1
21,0,1,1,34,2,5,0,0,0,8,0,0,11,8,9,0,96,0,8,0,8,0,0,0,0,0,0,4,1,3,11,10,21,0,11,1,7,55,0,0,0,8,210145,2009,1021,************,,,,,,,,,,,,,,,,,,,,,113,3,11,10,10,6,8,0,0,1
21,1,1,0,34,1,1,11,3,20,0,0,0,0,0,5,0,96,0,8,0,8,0,0,0,0,0,0,0,0,88,88,88,88,999,99,0,0,0,0,0,8,0,210145,8888,8888,************,84,62,0,1,0,0,18,18,1,0,84881,2007,430,40S,CC,0,0,,,6,113,3,11,10,10,6,8,0,0,1
21,1,1,0,67,1,1,11,0,20,0,0,0,0,1,8,4,16,2,8,2,8,3,996,0,0,0,0,4,0,3,5,6,33,0,0,1,7,0,0,0,0,7,210146,2009,633,************,38,14,2,0,0,0,13,13,1,0,38401,1992,TRO,***,UT,1087,0,,4015,,35,3,5,6,33,6,1,0,0,1
21,1,1,0,52,1,1,11,0,1,0,0,0,0,0,5,1,0,2,8,2,8,3,155,2,157,1,337,4,0,3,13,14,30,0,52,1,7,0,0,0,0,7,210147,2009,1430,************,49,4,0,0,0,0,12,12,1,0,49032,2000,UVL,***,4D,970,0,,2403,,17,3,13,13,38,5,42,0,0,1
21,1,1,0,18,2,1,11,3,1,0,0,0,0,0,5,0,96,0,8,0,8,0,0,0,0,0,0,4,1,3,16,10,0,34,19,1,7,0,0,0,0,0,210148,2009,1000,************,7,4,0,0,0,0,10,10,1,0,7020,2001,NSS,***,4D,1050,0,,2585,,209,3,14,23,41,3,52,0,0,1
21,1,1,0,27,1,1,11,0,20,0,0,1,0,1,8,3,9,2,8,2,8,1,300,1,417,1,606,4,0,3,16,4,19,0,0,1,7,0,0,0,0,7,210149,2009,419,************,35,14,0,0,0,0,9,9,1,0,35402,2003,XTR,***,UT,1043,0,,3924,,109,3,16,4,19,5,42,0,0,1
21,1,2,0,20,2,2,13,0,20,0,0,0,0,8,9,0,96,0,8,0,8,0,0,0,0,0,0,3,1,88,88,88,88,999,99,0,0,0,0,0,8,0,210149,8888,8888,************,35,14,0,0,0,0,9,9,1,0,35402,2003,XTR,***,UT,1043,0,,3924,,109,3,16,4,19,5,42,0,0,1
21,1,3,0,24,1,2,23,0,20,0,0,0,0,8,9,0,96,0,8,0,8,0,0,0,0,0,0,1,1,88,88,88,88,999,99,0,0,0,0,0,8,0,210149,8888,8888,************,35,14,0,0,0,0,9,9,1,0,35402,2003,XTR,***,UT,1043,0,,3924,,109,3,16,4,19,5,42,0,0,1
21,0,1,1,43,2,5,0,0,0,8,0,0,11,8,9,1,0,2,8,2,8,1,337,1,996,0,0,4,0,3,16,7,20,0,0,1,7,2,0,0,0,7,210150,2009,720,************,,,,,,,,,,,,,,,,,,,,,49,3,16,7,20,14,8,0,0,1
21,1,1,0,33,1,1,11,3,20,0,0,0,0,0,5,0,96,0,8,0,8,0,0,0,0,0,0,0,0,88,88,88,88,999,99,0,0,0,0,0,8,0,210150,8888,8888,************,49,31,0,0,0,0,12,12,1,0,49482,2002,TRS,TUN,4C,1283,0,,,2,49,3,16,7,20,14,8,0,0,1
21,1,1,0,37,1,1,11,0,20,0,0,1,0,0,8,1,0,2,8,2,8,1,151,1,300,1,695,4,0,3,20,14,50,0,7,1,7,0,0,0,0,7,210151,2009,1450,************,20,14,0,0,0,0,12,12,1,0,20401,1990,SBZ,S10,S2,1005,0,,,1,137,3,20,14,43,5,42,0,0,1
21,1,1,0,73,1,1,11,3,20,0,0,1,0,0,5,0,96,0,8,0,8,0,0,0,0,0,0,4,1,3,23,99,99,999,99,1,7,0,0,0,0,0,210152,2009,9999,************,12,30,1,0,0,0,12,13,1,0,12471,2004,RNG,RNG,PK,1116,1175,,,1,235,3,22,17,8,1,12,1,0,3
21,2,1,0,41,1,1,11,3,20,0,0,0,0,0,5,0,96,0,8,0,8,0,0,0,0,0,0,0,0,88,88,88,88,999,99,0,0,0,0,0,8,0,210152,8888,8888,************,7,31,0,0,0,0,6,6,2,0,7482,2004,S15,RPC,PK,1205,1405,,,2,235,3,22,17,8,1,12,1,0,3
21,2,2,0,33,2,2,13,3,20,0,0,0,0,0,5,0,96,0,8,0,8,0,0,0,0,0,0,0,0,88,88,88,88,999,99,0,0,0,0,0,8,0,210152,8888,8888,************,7,31,0,0,0,0,6,6,2,0,7482,2004,S15,RPC,PK,1205,1405,,,2,235,3,22,17,8,1,12,1,0,3
21,3,1,0,66,1,1,11,3,20,0,0,0,0,0,5,0,96,0,8,0,8,0,0,0,0,0,0,1,0,88,88,88,88,999,99,0,0,0,0,0,8,0,210152,8888,8888,************,21,4,0,0,0,0,1,1,1,0,21398,1995,9RE,***,4D,1107,0,,3593,,235,3,22,17,8,1,12,1,0,3
21,3,2,0,62,2,2,13,3,20,0,0,0,0,0,5,0,96,0,8,0,8,0,0,0,0,0,0,1,0,88,88,88,88,999,99,0,0,0,0,0,8,0,210152,8888,8888,************,21,4,0,0,0,0,1,1,1,0,21398,1995,9RE,***,4D,1107,0,,3593,,235,3,22,17,8,1,12,1,0,3
21,1,1,0,36,1,1,11,0,1,1,6,0,0,0,5,0,96,0,8,0,8,0,0,0,0,0,0,4,1,3,7,7,30,2,51,1,7,0,0,0,0,0,210153,2009,730,************,51,4,1,0,0,0,12,12,1,0,51043,1999,S70,***,4D,1049,0,,3146,,109,3,7,4,39,6,37,0,0,1
21,1,1,0,58,2,1,11,3,20,0,0,0,0,0,5,0,96,0,8,0,8,0,0,0,0,0,0,1,1,88,88,88,88,999,99,0,0,0,0,0,8,0,210154,8888,8888,************,20,4,0,0,0,0,3,3,1,0,20037,2002,MAL,***,4D,1070,0,,3053,,119,3,13,7,10,4,12,4,0,2
21,1,2,0,85,2,2,13,3,20,0,0,0,0,8,9,0,96,0,8,0,8,0,0,0,0,0,0,1,1,88,88,88,88,999,99,0,0,0,0,0,8,0,210154,8888,8888,************,20,4,0,0,0,0,3,3,1,0,20037,2002,MAL,***,4D,1070,0,,3053,,119,3,13,7,10,4,12,4,0,2
21,1,3,0,89,1,2,23,3,0,0,0,0,0,8,9,0,96,0,8,0,8,0,0,0,0,0,0,4,1,3,13,16,4,8,54,1,7,0,0,0,0,0,210154,2009,1604,************,20,4,0,0,0,0,3,3,1,0,20037,2002,MAL,***,4D,1070,0,,3053,,119,3,13,7,10,4,12,4,0,2
21,2,1,0,38,1,1,11,3,1,0,0,0,0,0,5,0,96,0,8,0,8,0,0,0,0,0,0,1,0,88,88,88,88,999,99,0,0,0,0,0,8,0,210154,8888,8888,************,49,30,0,0,0,0,12,12,2,0,49472,2006,DCL,TAC,CW,1219,0,,,1,119,3,13,7,10,4,12,4,0,2
21,1,1,0,47,1,1,11,99,20,0,0,0,0,0,8,1,0,2,8,2,8,1,1,0,0,0,0,4,0,3,23,21,0,0,0,1,7,0,0,0,0,7,210155,2009,2100,************,12,31,1,0,0,0,13,13,1,0,12481,2002,F15,COF,4C,1388,0,,,2,119,3,23,21,0,5,1,0,0,1
21,1,2,0,22,1,2,13,3,20,0,0,0,0,8,9,0,96,0,8,0,8,0,0,0,0,0,0,1,0,88,88,88,88,999,99,0,0,0,0,0,8,0,210155,8888,8888,************,12,31,1,0,0,0,13,13,1,0,12481,2002,F15,COF,4C,1388,0,,,2,119,3,23,21,0,5,1,0,0,1
21,1,1,0,22,1,1,11,0,20,2,1,0,0,0,5,1,0,2,8,2,8,1,167,1,300,1,996,4,0,4,1,7,58,0,1,1,7,0,0,0,0,7,210156,2009,758,************,18,2,0,0,0,0,12,12,1,0,18020,1991,RGC,***,CP,1075,0,,3175,,125,4,1,7,57,13,12,5,0,2
21,2,1,0,43,1,1,11,3,0,0,0,0,0,0,5,0,96,0,8,0,8,0,0,0,0,0,0,0,0,88,88,88,88,999,99,0,0,0,0,0,8,0,210156,8888,8888,************,82,66,0,1,0,0,9,14,2,0,82883,2006,COL,CON,DS,0,0,,,8,125,4,1,7,57,13,12,5,0,2
21,1,1,0,18,1,1,11,0,1,0,0,0,0,0,8,1,0,2,8,2,8,3,1,0,0,0,0,2,1,88,88,88,88,999,99,0,0,0,0,0,8,0,210157,8888,8888,************,20,14,0,0,0,0,12,12,1,0,20401,1999,BZR,***,UT,1070,0,,4023,,219,4,1,11,37,6,12,2,0,2
21,1,2,0,20,1,2,13,3,1,0,0,0,0,0,8,0,96,0,8,0,8,0,0,0,0,0,0,2,0,88,88,88,88,999,99,0,0,0,0,0,8,0,210157,8888,8888,************,20,14,0,0,0,0,12,12,1,0,20401,1999,BZR,***,UT,1070,0,,4023,,219,4,1,11,37,6,12,2,0,2
21,2,1,0,17,1,1,11,3,1,0,0,0,0,0,8,1,0,2,8,2,8,1,606,2,695,0,0,4,1,4,1,12,24,0,47,1,7,0,0,0,0,0,210157,2009,1224,************,23,30,0,0,0,0,12,12,2,0,23471,1998,SON,SON,PC,1229,0,,,1,219,4,1,11,37,6,12,2,0,2
21,1,1,0,84,1,1,11,3,20,0,0,0,0,0,5,0,96,0,8,0,8,0,0,0,0,0,0,4,1,4,1,14,36,2,51,1,7,0,0,0,0,0,210158,2009,1436,************,23,30,2,0,0,0,1,1,1,0,23472,2008,CAN,CAN,CW,1260,0,,,1,203,4,1,11,45,1,1,0,0,1
21,1,1,0,43,1,1,11,5,0,8,0,0,0,0,5,1,0,2,8,2,8,3,1,0,0,0,0,4,0,4,1,16,39,0,19,1,7,0,0,0,0,7,210159,2009,1639,************,53,80,0,0,0,0,12,12,1,0,53706,2008,GXR,***,RS,,,1340,,,191,4,1,16,20,3,12,2,0,2
21,2,1,0,19,2,1,11,3,1,0,0,0,0,0,5,0,96,0,8,0,8,0,0,0,0,0,0,0,0,88,88,88,88,999,99,0,0,0,0,0,8,0,210159,8888,8888,************,12,4,0,0,0,0,12,12,2,0,12037,2005,ZX4,***,4D,1030,0,,2677,,191,4,1,16,20,3,12,2,0,2
21,1,1,0,72,1,1,11,0,1,0,0,1,0,0,5,1,0,2,8,2,8,3,1,0,0,0,0,4,0,4,2,11,0,0,20,1,7,0,0,0,0,7,210160,2009,1100,************,7,31,0,0,0,0,12,12,1,0,7482,2002,150,RPC,PK,1205,1405,,,2,179,4,2,10,40,4,12,1,0,2
21,2,1,0,20,1,1,11,3,0,0,0,0,0,0,5,0,96,0,8,0,8,0,0,0,0,0,0,0,0,88,88,88,88,999,99,0,0,0,0,0,8,0,210160,8888,8888,************,12,63,0,0,0,0,6,6,2,0,12881,1998,L01,COH,TM,1530,2610,,,8,179,4,2,10,40,4,12,1,0,2
21,2,2,0,35,1,2,55,0,0,8,0,0,0,0,5,0,96,0,8,0,8,0,0,0,0,0,0,0,0,88,88,88,88,999,99,0,0,0,0,0,8,0,210160,8888,8888,************,12,63,0,0,0,0,6,6,2,0,12881,1998,L01,COH,TM,1530,2610,,,8,179,4,2,10,40,4,12,1,0,2
21,1,1,0,22,1,1,11,3,1,0,0,0,0,0,5,1,0,2,8,2,8,1,1,0,0,0,0,2,1,88,88,88,88,999,99,0,0,0,0,0,8,0,210161,8888,8888,************,20,15,0,0,0,0,12,12,1,0,20422,2004,K15,***,UT,1300,0,,5219,,67,4,2,14,3,5,12,2,0,2
21,2,1,0,38,1,1,11,3,1,0,0,1,0,0,5,1,0,2,8,2,8,1,1,0,0,0,0,3,1,88,88,88,88,999,99,0,0,0,0,0,8,0,210161,8888,8888,************,12,4,0,0,0,0,12,12,2,0,12017,2000,TSS,***,4D,1085,0,,3333,,67,4,2,14,3,5,12,2,0,2
21,2,2,0,32,2,2,13,3,1,0,0,1,0,0,5,0,96,0,8,0,8,0,0,0,0,0,0,4,1,4,2,15,5,1,2,1,7,0,0,0,0,0,210161,2009,1505,************,12,4,0,0,0,0,12,12,2,0,12017,2000,TSS,***,4D,1085,0,,3333,,67,4,2,14,3,5,12,2,0,2
21,2,3,0,15,2,2,22,2,0,0,0,1,0,0,5,0,96,0,8,0,8,0,0,0,0,0,0,3,1,88,88,88,88,999,99,0,0,0,0,0,8,0,210161,8888,8888,************,12,4,0,0,0,0,12,12,2,0,12017,2000,TSS,***,4D,1085,0,,3333,,67,4,2,14,3,5,12,2,0,2
21,1,1,0,32,1,1,11,3,20,0,0,0,0,0,5,1,0,2,8,2,8,1,1,0,0,0,0,1,0,88,88,88,88,999,99,0,0,0,0,0,8,0,210162,8888,8888,************,2,14,0,0,0,0,10,10,2,0,2404,1997,CTY,CHK,4W,1014,0,,,1,67,4,2,20,6,16,12,5,0,2
21,2,1,0,21,1,1,11,5,0,8,0,0,0,0,8,1,0,2,8,2,8,3,1,0,0,0,0,4,1,4,2,20,43,0,37,1,7,0,0,0,0,0,210162,2009,2043,************,73,80,0,0,0,0,12,12,1,0,73705,2004,Z3B,***,RS,,,636,,,67,4,2,20,6,16,12,5,0,2
21,1,1,0,26,2,1,11,3,2,0,0,1,0,0,8,0,96,0,1,2,8,1,401,0,0,0,0,4,0,4,3,17,51,0,7,1,7,0,0,0,0,7,210163,2009,1751,************,12,4,0,0,0,0,10,10,2,0,12023,2007,F/L,***,4D,1074,0,,3101,,163,4,3,17,44,13,12,4,0,2
21,2,1,0,24,2,1,11,3,8,0,0,1,0,0,8,0,96,0,8,0,8,0,0,0,0,0,0,4,1,4,10,7,5,157,21,1,7,0,0,0,0,0,210163,2009,705,************,12,4,0,0,0,0,12,12,1,0,12037,2008,FMS,***,4D,1029,0,,2623,,163,4,3,17,44,13,12,4,0,2
21,1,1,0,44,1,1,11,0,1,0,0,1,0,1,8,3,1,2,8,2,8,3,155,3,606,3,996,4,0,4,3,20,47,0,16,1,7,0,0,0,0,7,210164,2009,2047,************,22,4,0,0,0,0,12,12,1,0,22002,1996,BVS,***,4D,1108,0,,3351,,113,4,3,20,31,4,38,0,0,1
21,1,1,0,19,1,1,11,0,1,0,0,1,0,1,5,1,9,2,8,2,8,2,300,2,165,2,155,3,1,88,88,88,88,999,99,0,0,0,0,0,8,0,210165,8888,8888,************,20,14,0,0,0,0,12,12,1,0,20401,2002,BZR,***,UT,1005,0,,3603,,35,4,4,4,28,13,12,5,0,2
21,1,2,0,19,1,2,13,0,1,0,0,1,0,1,5,1,0,2,8,2,8,1,300,1,606,1,695,4,0,4,4,5,25,0,57,1,7,0,0,0,0,7,210165,2009,525,************,20,14,0,0,0,0,12,12,1,0,20401,2002,BZR,***,UT,1005,0,,3603,,35,4,4,4,28,13,12,5,0,2
21,2,1,0,63,1,1,11,3,0,0,0,0,0,0,5,0,96,0,8,2,8,1,1,0,0,0,0,0,0,88,88,88,88,999,99,0,0,0,0,0,8,0,210165,8888,8888,************,82,66,0,1,0,0,11,11,2,0,82881,2007,ST2,CON,DS,0,0,,,8,35,4,4,4,28,13,12,5,0,2
21,2,2,0,48,1,2,50,0,0,0,0,0,0,0,5,0,96,0,8,0,8,0,0,0,0,0,0,1,1,88,88,88,88,999,99,0,0,0,0,0,8,0,210165,8888,8888,************,82,66,0,1,0,0,11,11,2,0,82881,2007,ST2,CON,DS,0,0,,,8,35,4,4,4,28,13,12,5,0,2
21,1,1,0,54,2,1,11,0,20,0,0,0,0,0,5,0,96,0,8,0,8,0,0,0,0,0,0,2,1,88,88,88,88,999,99,0,0,0,0,0,8,0,210166,8888,8888,************,20,14,0,0,0,0,12,12,1,0,20403,2003,TRL,***,UT,1290,0,,5020,,25,4,4,12,44,5,35,0,0,1
21,1,2,0,91,2,2,13,0,20,0,0,0,0,0,5,0,96,0,8,0,8,0,0,0,0,0,0,4,0,4,4,14,58,2,14,1,7,0,0,0,0,7,210166,2009,1458,************,20,14,0,0,0,0,12,12,1,0,20403,2003,TRL,***,UT,1290,0,,5020,,25,4,4,12,44,5,35,0,0,1
21,1,3,0,19,2,2,21,0,0,0,0,0,0,0,8,0,96,0,8,0,8,0,0,0,0,0,0,1,3,88,88,88,88,999,99,0,0,0,0,0,8,0,210166,8888,8888,************,20,14,0,0,0,0,12,12,1,0,20403,2003,TRL,***,UT,1290,0,,5020,,25,4,4,12,44,5,35,0,0,1
21,1,1,0,28,2,1,11,3,20,0,0,0,0,0,5,1,0,2,8,2,8,1,1,0,0,0,0,1,1,88,88,88,88,999,99,0,0,0,0,0,8,0,210167,8888,8888,************,7,15,0,0,0,0,2,2,1,0,7422,2004,DUR,***,UT,1192,0,,4648,,3,4,4,19,3,2,12,5,0,2
21,1,2,0,34,1,2,13,3,20,0,0,0,0,0,5,0,96,0,8,0,8,0,0,0,0,0,0,1,1,88,88,88,88,999,99,0,0,0,0,0,8,0,210167,8888,8888,************,7,15,0,0,0,0,2,2,1,0,7422,2004,DUR,***,UT,1192,0,,4648,,3,4,4,19,3,2,12,5,0,2
21,1,3,0,54,2,2,23,3,20,0,0,0,0,0,5,0,96,0,8,0,8,0,0,0,0,0,0,4,0,4,4,19,44,0,41,1,7,0,0,0,0,7,210167,2009,1944,************,7,15,0,0,0,0,2,2,1,0,7422,2004,DUR,***,UT,1192,0,,4648,,3,4,4,19,3,2,12,5,0,2
21,1,4,0,8,2,2,21,3,20,0,0,0,0,0,5,0,96,0,8,0,8,0,0,0,0,0,0,1,1,88,88,88,88,999,99,0,0,0,0,0,8,0,210167,8888,8888,************,7,15,0,0,0,0,2,2,1,0,7422,2004,DUR,***,UT,1192,0,,4648,,3,4,4,19,3,2,12,5,0,2
21,1,5,0,5,2,2,31,10,20,0,0,0,0,0,5,0,96,0,8,0,8,0,0,0,0,0,0,1,1,88,88,88,88,999,99,0,0,0,0,0,8,0,210167,8888,8888,************,7,15,0,0,0,0,2,2,1,0,7422,2004,DUR,***,UT,1192,0,,4648,,3,4,4,19,3,2,12,5,0,2
21,2,1,0,54,1,1,11,3,20,0,0,0,0,0,5,1,0,2,8,2,8,3,1,0,0,0,0,0,0,88,88,88,88,999,99,0,0,0,0,0,8,0,210167,8888,8888,************,84,66,0,1,0,0,12,12,2,0,84881,2008,PPR,PRO,DS,0,0,,,8,3,4,4,19,3,2,12,5,0,2
21,0,1,1,24,2,5,0,0,0,8,0,0,13,1,9,1,0,2,8,2,8,2,352,3,401,3,417,4,0,4,5,4,0,0,0,1,7,15,1,0,0,7,210168,2009,400,************,,,,,,,,,,,,,,,,,,,,,137,4,5,4,0,6,8,0,0,1
21,1,1,0,36,2,1,11,3,20,0,0,0,0,0,5,1,0,2,8,2,8,1,1,0,0,0,0,0,0,88,88,88,88,999,99,0,0,0,0,0,8,0,210168,8888,8888,************,6,20,0,0,0,0,11,11,1,0,6441,2005,TWC,***,SV,1133,0,,3819,,137,4,5,4,0,6,8,0,0,1
